RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30
394775,30,"Las Vegas, NV",msa,NV,1030.1841586669684,1034.4978632972814,1040.5514017278444,1047.862375972007,1056.0956502371391,1062.5753695184055,1067.8246145847588,1071.5055055544558,1075.279491325494,1074.4974831846287,1074.0190076612264,1073.1149531446401,1076.0765584796552,1080.1025275201264,1084.7123111360409,1092.2583004305684,1100.6897532863302,1112.7885711260096,1117.4151087673686,1120.2992520091082,1119.6096661890542,1119.8951710950803,1119.4415053702899,1117.9056295661653,1123.9324049262443,1131.439115975267,1142.605189033387,1150.221265698384,1158.8661296768666,1167.6417884855325,1175.8915196594098,1181.3590161512172,1184.980798752086,1185.5053332014108,1187.49328383013,1189.7401308218396,1195.3820814238925,1203.8424823131613,1215.3009088987476,1229.6648708624887,1241.6162893825567,1250.4691041019785,1257.8673421955596,1264.0787549328732,1270.1123424914067,1272.3167561669302,1276.0907903003663,1277.5942486659594,1283.0639887807354,1287.2236361837201,1298.9651256174116,1310.4948467242357,1323.7993486645503,1332.6005508234773,1339.785221912055,1344.6798528755223,1346.5612969612953,1344.478345471941,1344.2160525647969,1342.0728219269422,1345.1550825780432,1350.0898482032503,1358.2954181689004,1353.006603680696,1348.510304997756,1348.9055471344916,1366.8291707724522,1385.974208689516,1404.1415679606712,1419.115625269012,1428.2834933313613,1435.1709393829644,1444.0105808044543,1457.178350544175,1474.3009891278061,1502.52594086409,1549.5073969990765,1606.9768068251235,1659.9191936947682,1707.7305023782126,1743.479226074176,1769.2606587564946,1774.7815820509165,1775.507227343536,1779.8280829100345,1788.6036319773325,1801.2744505017636,1811.5996215331836,1826.3417952068846,1841.1589019175412,1856.9796820396643,1849.976548420386,1834.4833650814212,1803.1014719054874,1786.0977339400167,1771.1391958658244,1773.0736350035847,1775.2262613509631,1785.4919698739575,1790.8190156514702,1802.9949054650747,1810.0057138687725,1815.2871934545487,1813.398671966523,1808.0212947748853
394735,31,"Kansas City, MO",msa,MO,888.8557938424763,892.7838018675578,901.8742825470586,906.5332076431256,911.5941095618126,915.0014396819581,919.5829386892318,922.404418397645,922.7414980570968,920.0675262674915,920.1242492993671,919.7459459529438,925.4530698406736,928.860687253978,934.6863848027765,939.9401250205789,942.807083949962,949.5401147335613,952.817567929886,959.3547075467238,962.3311644124603,963.9771659946767,962.1076341611997,959.205082122741,959.1894575641944,966.1878143008457,972.0167680190226,980.2271008799335,985.8234575076548,990.5538758195675,993.8920718397483,996.2226437786154,997.7899869201547,997.8714989036381,998.4604350391253,1001.2353935662475,1002.0401478375306,1005.3275634561212,1010.3799237031038,1017.7997879480906,1023.1923753525585,1028.9266364803527,1031.26825953379,1033.4809958983196,1034.5309313200416,1034.1244270957252,1033.6520472830875,1033.083854309502,1036.9343595362182,1043.2707136192048,1048.935553247546,1057.1891668909418,1064.4326261147223,1071.4555121151216,1077.3778493670366,1077.214078551815,1074.7782277833699,1069.824894842258,1068.2337081921241,1073.1589238333079,1077.9309799478765,1085.6273253877737,1092.991241319923,1101.090452801821,1107.1917143022188,1114.1280276964335,1121.0791597306181,1127.1918514138724,1133.9381995981068,1135.4160532986994,1136.742809848811,1129.9033549197375,1132.7188362716429,1139.7850338920787,1151.3427023818633,1167.1205595241233,1183.8701205306666,1203.2828274072485,1217.5898307312386,1223.6587610839229,1228.4615527038175,1230.4443659166368,1237.195096405397,1243.653656286007,1252.756654367926,1262.144214585928,1272.8819595369046,1287.121016420784,1305.2531526881914,1323.3581557587147,1340.0232927939003,1350.621963989751,1357.9667372599808,1357.4854048840389,1358.6164728305694,1360.7174542769912,1362.7837172718168,1365.3649004750803,1369.5035189898094,1381.158377629096,1393.7980605651987,1405.0439023808035,1415.006588464439,1422.2262610907303,1424.152720911127
394492,32,"Columbus, OH",msa,OH,946.1336662009634,951.6595683655775,953.8370842965227,960.3505251702526,970.069599390851,978.6974242089583,983.7101367583367,985.1215904563426,985.55978094931,997.5067586367155,994.6907667722091,989.8867876692367,985.0665758552877,990.4494103518425,1000.45804696991,1009.3796798727567,1018.7942999077692,1029.7799154752056,1028.24602695732,1027.4129403295026,1017.9839406465854,1020.4083820351608,1021.9958462360677,1027.3256934277797,1030.3261420294068,1038.078750332225,1047.456046052276,1054.654663199573,1058.2143759736955,1060.6045970225305,1062.6831167622504,1063.9446142656768,1069.1540100506825,1070.1546659144542,1072.603817790551,1072.455208481154,1079.4049988695795,1088.0153960370737,1101.1655939151367,1110.9924820601816,1120.8262942642527,1124.0877858546048,1127.550492000623,1127.467501837603,1127.3560881264411,1125.568646633792,1123.4958024922867,1125.0674139657447,1132.5625808831487,1140.4049330731123,1149.1809009277872,1156.3182155598358,1165.8145046432387,1169.8818735442635,1172.856400972784,1172.2918577158546,1178.1153647106603,1178.9584339302326,1180.7114176706202,1178.2246857264934,1182.7218821129702,1189.212727710763,1198.5177269350163,1202.6060404604734,1207.3346572805694,1211.2020340573372,1219.7379215393855,1228.2194393375848,1232.6422251711906,1242.1037935885333,1244.0161388516995,1251.8032774232825,1250.1688260778017,1255.1210614849967,1260.3580415958934,1269.6161302097885,1286.5337061840137,1301.9808886535693,1323.5884122448908,1337.4787240761532,1348.8652864357668,1353.4192444819612,1359.8599321496408,1369.5621568743675,1376.0993741482569,1382.4501012971805,1385.5477862068924,1400.5096604112716,1420.8822794986131,1446.417164847382,1468.7159622191336,1478.096283447783,1480.599859606711,1467.9860143475855,1464.2016849558615,1465.45244744757,1474.64492571103,1479.7669341274686,1484.4069039541873,1494.6134959731,1509.116125513549,1518.8849855842348,1528.1276075466271,1539.4965284107207,1543.8545303408146
394705,34,"Indianapolis, IN",msa,IN,933.624965738673,937.751249798464,944.59121486852,948.960746109724,954.3443561960452,955.4600954885303,957.1381945143607,958.6379057997884,960.0303051073342,960.2698327860875,960.6568435513885,961.8257680025415,962.1233286101748,963.7747180740467,967.3953653145929,976.3979369490395,984.5834885863673,989.2435285906122,990.6981092617114,988.300041941335,984.7680276415313,981.0383423159606,976.037823497592,972.5980364601033,973.9213599303198,982.3000271002221,993.6454223403554,1001.8855966701772,1008.3762154982209,1014.1849023180793,1015.7903989230675,1016.8510026214044,1016.2298201051049,1018.7886978366705,1017.4584026281502,1019.8477919082311,1021.9126581505899,1029.696668911071,1035.8793687106195,1043.5379420192464,1049.2213781889511,1054.9132762026768,1056.5678186153682,1058.759594938192,1055.878693774069,1054.9832279907848,1054.4053004936738,1057.8932464694603,1062.7370605568292,1068.7041037932684,1078.705177502979,1089.3583619667677,1095.5977502378903,1100.3210078138807,1101.2875481504766,1101.6367334552137,1104.8449853344669,1103.775568737274,1102.1261905492229,1098.7839960399522,1104.0587556546977,1117.7094374972194,1129.7711325571381,1135.8727855978022,1148.4779003821438,1156.6793035026208,1167.5792850019332,1171.354947782009,1175.8200953727373,1183.1642668196023,1184.0667186771584,1188.4847048408606,1188.1662639268377,1193.4620710246852,1200.6176534385181,1214.7534732299634,1234.0029456994396,1256.884478708308,1278.6761470748945,1296.0561689140807,1310.162433898047,1322.5231773011121,1329.3740424776558,1328.5111950006278,1328.4220268818494,1334.7743906416601,1350.9369371582675,1371.639750773669,1392.3214534675897,1415.471865343895,1436.3437441354722,1448.4084319808937,1450.4954366576467,1448.5657477570362,1450.999427531072,1456.6838938694411,1459.0178358857104,1459.5430205603154,1460.0443766822596,1467.029971008873,1475.764284184957,1485.15203698059,1491.1825104562918,1499.1883686606657,1501.5767503492516
394475,35,"Cleveland, OH",msa,OH,896.5572271444892,905.5942232440133,907.1288369831246,916.0590841756796,918.0376143597889,919.8864209418374,918.1662404719517,920.8842141505911,919.2115936446231,920.424737829888,918.989509652059,920.8444938075548,923.601077209454,922.5807644720743,923.541338366337,922.9411404140918,931.9617128381497,941.5666569120694,945.1884921006962,940.839709928623,938.3896549903601,936.8481462657844,935.3345175652222,930.3573032213409,934.2055337272088,941.6792733580469,952.1411855403869,959.2780406985939,966.4667854608783,969.3407928198111,968.4085847318112,966.6303569016875,966.7945733522928,964.9769083340982,965.2776345094985,960.7613346131237,966.5372387962153,972.3117306969951,982.0079608655388,985.1239248878472,989.9673268615743,994.7038969675365,996.9380951544985,1001.5993522327211,1001.1638807376518,1004.675050920192,1003.5821393116661,1006.5846692477584,1008.0152020298902,1014.4989521328772,1021.102842534103,1030.4701234880044,1035.0381818974001,1041.19467286771,1041.4253821785317,1043.3497213125918,1043.8887182562094,1044.0025494028864,1042.5266132585773,1045.3848401037767,1047.3859715925944,1054.6891661431823,1060.185692684698,1069.3599307918573,1073.178006903175,1077.8471137964555,1083.0679824494327,1089.638823521368,1094.393711973974,1095.6682379940435,1096.3322829137276,1098.3151450074818,1111.7590953663446,1121.998398182862,1135.5924578005195,1137.0490569604913,1148.7146791207838,1161.3896525783805,1182.3967046353746,1194.3295235105932,1204.7496260805863,1209.2880573702391,1215.2909186847055,1220.185287198757,1223.4674690926265,1235.8777860504836,1243.8889055108089,1259.1424885307117,1273.299838647895,1287.179661501707,1295.153205999525,1298.819647979487,1301.6555602081196,1310.5904976506367,1311.8502032793554,1319.0932573999771,1320.1067591687565,1324.780323596965,1329.0465538041722,1332.982822018184,1340.3692987293593,1343.745636658442,1353.7176379513899,1363.5119549566832,1362.0037211135575
395059,36,"San Jose, CA",msa,CA,2558.118640398844,2569.2566282466496,2586.7569377785167,2630.378017309571,2685.71081720739,2742.8613042515567,2778.1407125801225,2791.6337948830596,2783.320874097191,2775.820374260425,2770.170904709856,2766.7834279729395,2766.88088334712,2780.3772259127404,2798.806095210948,2804.6262496650684,2832.6518342752597,2841.337287661727,2851.606908888659,2819.594834225496,2798.262494870834,2761.803279451702,2747.6421265707972,2733.599116127231,2770.641645663793,2793.6794794942352,2838.7626964884707,2852.2534094220955,2888.12837004828,2911.9474599398995,2928.8504293737606,2927.57827530531,2919.286566735783,2910.2253931052946,2902.721749098377,2892.1069781656965,2899.50154985066,2918.3964894999262,2948.766918081155,2974.6948860114517,2992.904767927172,3011.94482844428,3023.723056749947,3031.043309192406,3022.176451564015,3005.8217302103017,2995.5500631336895,2990.4712981498283,2998.6479810931887,3003.7566955138964,3023.7830983349572,3039.3683832542697,3060.3352532976483,3075.716473182875,3091.256032960487,3096.609472275465,3088.8245764871476,3076.9278638855503,3063.581752183954,3070.6380723654215,3071.4584705772468,3086.990070824665,3096.124484250173,3095.173999067481,3077.6100045781486,3045.4535709622482,3013.643575904052,2976.52416109686,2939.9300350321078,2895.5533961920805,2868.3026448233823,2838.8945012423283,2827.5217437128385,2823.017883238906,2838.2254420316967,2869.327213105862,2915.2619153787155,2955.3020355829694,3003.4486961001767,3036.1292451014415,3061.807908333637,3065.5491652473215,3057.135581349294,3057.006643914028,3073.9827250268204,3104.5539279544055,3135.3685481260904,3177.5763865147646,3220.097315986566,3276.3222827248833,3315.467187342835,3339.480405989027,3334.8070381155103,3303.7428980102068,3269.754783955076,3244.1426417419007,3242.895556359291,3250.3259606951783,3266.485077383467,3283.036478179416,3305.070552133757,3321.950685655634,3335.6049980095277,3338.906247732706,3333.1895981593602
394902,37,"Nashville, TN",msa,TN,1191.295412793748,1197.3234108932147,1209.941088253086,1215.4940953480354,1229.0827172874929,1239.4831868926296,1249.9909545564185,1253.7911644591982,1254.8103882028631,1258.9283906145085,1252.4281671675128,1251.8551769010871,1259.4184966461553,1273.4950608841339,1284.5173939048598,1288.1941507483293,1300.1422371172403,1311.8810985619991,1322.5748164153833,1326.007224972498,1326.6662485986672,1320.0305795217068,1306.9756957040004,1303.7222459466354,1312.1453995066897,1327.1001007730401,1341.6450747683007,1351.2289260156733,1362.7596316712502,1364.6088887445896,1369.9385250690011,1374.6898472190962,1375.7358110866899,1370.2531426801602,1359.8191180507781,1358.8189301008065,1363.3659672320432,1372.2450469281052,1379.9576277944163,1389.9632461568472,1398.8566544033115,1408.0292242193957,1409.5516119787399,1410.705014604512,1404.7835519041419,1408.8543898376754,1407.4689238371193,1410.834217992515,1408.3584827288466,1415.2878423677041,1428.0373977353313,1440.6363481480344,1456.1819331548784,1463.3081257904055,1470.504915772737,1471.080663057839,1470.4299237162556,1464.5504579684787,1465.0241656487933,1468.8607830328206,1478.7548266732997,1484.0849337089965,1492.409153086271,1496.9998577644694,1500.3249295544456,1501.6349036749791,1503.7838091246326,1509.458114172432,1505.3508565707984,1506.5667155355495,1501.3783071806438,1507.552968611917,1508.727636882962,1516.2328964403396,1527.9812840425495,1551.685132824181,1584.3554105061662,1620.2025275704134,1660.011930958929,1695.9944293654698,1721.9279081747707,1739.799241589592,1749.426426463951,1764.068092260264,1779.7187073167315,1797.5210206238291,1818.6214729643436,1837.8192691352167,1865.6296745630748,1892.6074178465574,1914.352634290343,1920.6538819975312,1915.295320209648,1905.5206112930111,1902.360791836662,1902.0323786794152,1905.4274961808853,1906.4535095080594,1910.892944651985,1915.6531810467013,1927.4157953291065,1934.548947886866,1938.1426708758784,1936.374076802663,1930.938401108675
395194,38,"Virginia Beach, VA",msa,VA,1142.8997853032058,1143.0862583825508,1146.248226186627,1151.5582005229487,1157.5323301666467,1160.8486431553174,1159.753173249923,1160.0663184686482,1157.4817643496506,1156.8292942589676,1153.4758397912399,1153.0705583976048,1153.7164245438862,1155.636679067469,1159.046475590074,1163.408290183057,1169.6869654946754,1172.0574640246666,1171.9825850569007,1169.1129548760869,1165.8854272734463,1161.6108178122042,1156.8904892756846,1160.4885490296924,1166.8719657257789,1176.3137052357672,1182.111091371124,1186.5971538424003,1190.5383422210678,1193.4450543812218,1195.7871386344696,1194.6514029901691,1193.6078062816637,1191.424901799296,1191.4786156367768,1191.0376387210058,1192.7412615360574,1198.4641309877202,1206.583392635478,1214.2192784691595,1217.5315220302214,1219.1615785488445,1220.5146360594495,1222.6710901027914,1219.4782480840813,1219.5636824898706,1222.283919361264,1226.6226395498063,1231.5980523304158,1232.5103169683148,1241.1149579805801,1245.0806032594958,1250.1102975754536,1255.7446433141495,1258.4562770402752,1263.8927733669166,1262.1433244492393,1265.7248870645017,1266.8280632673902,1275.9499237503196,1276.1651897386328,1278.416406410586,1275.089546230012,1277.3718899838332,1280.7290536270343,1286.6087866668133,1299.5614520297881,1313.9655461807736,1325.7372817859195,1333.1950376347706,1340.640324390358,1346.703419509843,1351.5478663257625,1359.366761407267,1373.6995747399794,1396.0318513183468,1424.793714013384,1459.971978497665,1494.6189932193092,1520.15035583449,1539.8486306461828,1552.196767050008,1553.4275696976065,1551.2968766668957,1547.0735319249984,1551.42072864781,1560.825927190983,1573.3195211492696,1592.4503940791285,1605.472330397252,1624.09305598469,1631.25429699312,1645.2489725531584,1645.7935935981898,1648.2421389050237,1641.806382839784,1645.3348718073873,1651.2256476543064,1660.4041730850697,1667.925611204625,1676.9163503787029,1684.6142025553015,1699.7768186995634,1706.0064309164577,1720.0033462256613
395005,39,"Providence, RI",msa,RI,1153.185832776006,1171.4688447869923,1192.422875638954,1193.1848504396132,1198.8532266311104,1198.9403788046134,1201.2676890488945,1200.3098498355318,1194.1626458325452,1200.153405884235,1199.6921663015348,1212.4947119682463,1224.2938012117784,1235.299702156942,1244.199254815809,1249.31959432723,1258.6934308217603,1247.434248039459,1255.4697595627251,1258.772939318151,1272.3496612030947,1267.5955967519803,1270.7279717575739,1283.0870942617125,1299.3137765726472,1308.2190505257036,1315.2945350149714,1321.3027568309,1327.1903434961525,1325.8086223575585,1328.2099127897616,1325.9423340984602,1299.6863058639972,1298.2671323215714,1305.8340062867192,1341.3200101802845,1356.1735565933166,1365.8127951699673,1378.8524190677092,1381.7659982608297,1392.911751209258,1407.8367592271582,1412.0517637848836,1410.2205617813904,1404.671705857305,1398.4394235267864,1400.099093155197,1399.748893894404,1418.6228376059594,1432.7642470237317,1445.3840815814115,1456.4174726716583,1467.8498507859338,1473.3350644559698,1468.7324415196922,1467.770314732357,1474.788898982862,1481.2434448275103,1476.9429535981628,1472.8113127202166,1481.9430875173496,1503.8173516356057,1519.8688002621714,1528.0217524005106,1525.1682206526061,1527.4849993658138,1534.4981072901992,1545.515821360534,1562.286478100094,1573.3691501813487,1589.8160782604427,1597.3842074643771,1603.8051326426016,1623.652857712393,1643.9235481912758,1676.175055640732,1688.145863379043,1707.3662991601877,1730.191633719505,1747.898632976954,1768.9534393618205,1769.147391273741,1779.8710047447437,1790.2393758553305,1809.1613419607972,1828.8919469471236,1845.1098649453227,1874.707905115708,1913.7575958875166,1943.0412932104036,1962.347809095542,1962.8708482504217,1957.31048563164,1957.8575915446324,1962.8375711784947,1980.2483114970341,1979.984800907962,1985.9751309790454,1995.4392601463196,2026.3462516581274,2052.0868341891955,2078.3332150135298,2092.245684005055,2103.774459441924,2106.636677903417
394714,40,"Jacksonville, FL",msa,FL,1044.8169987691847,1046.6195311592376,1052.6311434842607,1055.925368347979,1063.82603124083,1068.4435489465404,1072.8786643090523,1077.1489265025566,1077.3852023263337,1080.4861514606184,1079.229610672215,1082.0362404395414,1083.5583374028317,1087.1761282161451,1092.753539459369,1098.9958766897198,1108.8577404567125,1114.2994209061674,1114.6192643253466,1115.1186413001508,1114.9645311753102,1115.2421431787552,1112.6960484802446,1108.7238873100891,1112.99842341473,1118.8011078306356,1132.0640851595895,1140.2858275380174,1148.6120743278075,1154.8942672432058,1161.0060872247223,1163.8791319177296,1163.412903577092,1161.8848437411457,1163.1597399653172,1168.6042777815599,1176.544533806628,1182.4398539131112,1190.1589080394206,1196.5002427028433,1206.0429836064498,1212.6250272601421,1219.4197846929344,1222.3688443566211,1223.2873283311321,1224.1053845943654,1227.5461109898665,1229.7959722401283,1232.7006317839764,1235.8845625806625,1243.4568820418474,1252.0754875480436,1258.9390252021299,1264.1271626200473,1267.2962350742962,1272.5056650605698,1275.4551649245627,1276.70124352958,1274.660220038058,1277.3272947765697,1280.7167006398827,1286.6640003074087,1293.435388549695,1294.629324935892,1296.2933518158652,1295.8736876143935,1306.21494244058,1319.9909381827895,1330.8349110970528,1339.9929443641824,1346.0055132294171,1353.8888556296226,1361.5818562148952,1369.243401684238,1386.459866458547,1411.1682198006092,1446.154308340055,1486.20305359402,1527.5216568058652,1569.3512036147854,1598.761535962829,1622.2180314449838,1634.3378851947361,1647.966896588349,1656.3768559052362,1668.6850903448344,1677.0143889523683,1694.7349613176818,1712.06320961257,1734.7988138252313,1748.856462317515,1757.9418971386406,1756.4021782984953,1761.6004945428463,1759.7901839176097,1765.0888606873061,1757.677775740109,1753.2767993831897,1752.3821063290306,1760.3205253706362,1773.717886528007,1778.4151614063767,1782.576956661134,1781.1940068096515,1779.8245215733734
394862,41,"Milwaukee, WI",msa,WI,967.4887422729774,956.173217525872,967.1556651880694,973.1221281542342,980.3268058526251,983.4671473817727,988.5128788289109,986.554209515015,991.7926058711595,991.346032486567,987.5745630696035,975.1377554265081,973.4131292165403,982.1548240246912,987.1313704836466,997.018846076454,999.4377543767793,1015.2749431893463,1011.3042327451162,1010.068895034142,1002.1809092878373,1006.1582233459746,1008.134833704153,1015.1973800490623,1015.8397550849313,1016.5951203387006,1015.1980195900029,1020.0325553871565,1029.8323859647446,1030.3162598519514,1029.3545393232382,1025.6438558834432,1022.9307232780388,1018.2235648217531,1016.8629145946862,1022.1663384622387,1030.1560163816691,1036.6969209603851,1041.2140753350234,1046.9253473190445,1052.879807645293,1055.0460927514973,1055.1406143944764,1052.5206864561792,1047.129722915992,1047.129402897938,1043.36193564744,1046.604987790223,1051.2995632850616,1061.1633698036733,1071.4059299214068,1076.2293774926372,1081.413259966184,1081.6357228592406,1084.6197221862164,1082.3592982623352,1085.5945226173922,1082.6130371822135,1083.3695423936174,1086.7091900010969,1090.340656378569,1099.1052981903883,1100.2556831227485,1106.348766290081,1107.0165693644162,1109.3091032657073,1110.518507186918,1109.5265056770231,1110.1113630690234,1113.351173009173,1116.9502859372776,1117.3180811545033,1119.0349679074652,1126.248167358577,1135.5965218655379,1146.7057760951818,1154.6744141317056,1165.7867847415457,1171.4843612149587,1182.8253751384145,1192.4513938732787,1199.2045655511095,1201.5840402480164,1201.558545429468,1203.176234440701,1207.6491594175359,1218.4650215908762,1231.1439537188849,1243.48830296287,1255.3484354580648,1265.975280163478,1279.0042230007818,1285.0451943591231,1287.3719538936327,1294.305352541793,1294.6724535883982,1298.6757021412,1294.8708412425995,1301.3580894792701,1311.6674708127716,1317.5617780938053,1322.6449937681277,1332.942801701268,1341.8736235415447,1352.9306084656084
394935,42,"Oklahoma City, OK",msa,OK,957.4990454011042,956.8456602470839,963.631616780073,971.201883593182,980.3256646555039,984.5550696769023,988.1351059328824,987.9178056772768,984.3495008795462,980.1119944940688,979.1165603284797,980.4643783370076,982.9740929191256,983.71932268118,984.4077351130718,991.2653418122742,997.411247937039,1004.8366718729452,999.3055162407562,990.6238375556802,979.7736547370124,972.3085034714968,964.3593818580542,962.6199671775865,966.9716461951879,976.710339543414,986.5042274794062,994.9068856207541,1001.5459447819586,1003.8650720433162,1003.8782756240903,1003.1746453624837,1002.2304535606394,999.7447985499813,998.0572120015079,996.6945811868136,1000.0465645790717,1003.2725025773132,1011.605181911941,1016.8716647864056,1021.124871115362,1022.500651796991,1023.3040184287454,1025.9345605935912,1025.5355577324158,1025.8786603757083,1025.2136406676539,1027.94283399953,1029.523032195385,1033.117552317528,1038.0406856522347,1045.722749086859,1052.5629920454435,1057.5934549704318,1059.5998237506349,1060.3739102733266,1057.6233517341018,1056.134950301482,1056.518593002737,1056.4766422814862,1059.697934123992,1060.9502428772648,1068.6468996531578,1072.0560778895672,1078.3922416283453,1081.7854999222538,1087.3013880961882,1093.0057393258421,1095.922058805622,1100.2812019014866,1105.334203065008,1109.708957410496,1110.6842961811528,1110.662843262141,1119.1842599769975,1136.8531977431874,1158.9169561173817,1179.8727819510232,1199.141724142479,1215.3883912140034,1226.6294267649055,1230.6243597044574,1233.9416192801853,1234.8897898775933,1240.7037375259058,1245.1866577891535,1258.5321981826073,1273.4489073819916,1290.5785970621926,1304.6898784550808,1313.0390001038784,1317.5081534429637,1316.9219306593643,1312.5332353561944,1310.922621951233,1311.0009561561617,1314.7105638646997,1315.6212392421314,1317.161708796207,1324.2335317425243,1332.4341961009202,1341.161868183912,1347.6919096597735,1354.830566949408,1358.3936403382943
395012,43,"Raleigh, NC",msa,NC,1120.74038081571,1125.3631964993822,1132.7997130050253,1138.2650087353752,1149.6704958939595,1155.9143387712852,1161.6214682923753,1161.1988970297414,1162.8060724932045,1161.7830339266975,1161.5305221031188,1162.0779056252447,1163.0661192906775,1166.3688388281769,1172.8013749189506,1183.7653893328802,1192.8480222289588,1201.0552297946876,1203.3127130979312,1203.9451643320303,1203.0433024343224,1200.1111448572356,1198.8608793728658,1191.0994959546915,1193.9078989193122,1201.9042567371225,1215.9521358256281,1227.458118007373,1236.8845895779277,1243.9609468671654,1248.3999287408278,1246.5465442122447,1247.6724258131194,1242.370938686839,1240.6721969991063,1236.8184013937953,1241.6055506607572,1249.2253669000384,1260.5402756030614,1269.5463999191504,1279.3381416187185,1284.4457723240869,1289.8423766967644,1289.7413146671036,1289.6371462093814,1284.0016714714652,1282.655050080016,1281.0304891652404,1287.5114322515255,1292.2548660351315,1304.531807889462,1314.1339302880979,1325.2187358675483,1332.8636798215748,1339.6499051646476,1342.8626963774157,1340.534028200497,1337.4407914932058,1337.8569083601521,1344.7256871569007,1356.4788288768568,1357.3529351745167,1357.4937149320817,1349.1495203667503,1348.1211580872011,1351.9695486882867,1361.0404437798813,1371.8774578196708,1376.2175005032666,1381.2923234343036,1386.4663529554598,1388.894247195294,1387.8504724014363,1388.4827469342154,1398.8461320634842,1422.1534251284463,1455.2360312796598,1495.7623973742109,1537.0904601608697,1572.0298622040402,1591.952365796916,1602.1082830975,1608.7114036881032,1616.0360862673388,1626.9796131692083,1637.6343457705611,1655.4587541749618,1676.1488623398743,1704.29769886349,1733.4332417087076,1755.8930504648201,1766.6681228178456,1769.0854230805705,1759.799198620329,1749.2974178923853,1740.8729036092773,1742.4082495549828,1746.039124430467,1749.2319675126557,1757.4945865608063,1770.514746306145,1781.515638883114,1792.518597742805,1792.6662524470908,1789.5686407922742
394849,44,"Memphis, TN",msa,TN,943.0399135723453,944.6733340535011,945.6778135515992,947.4172061250555,946.385754934218,950.1394312982708,951.4291674540765,954.5294681528312,953.4638281111932,953.6704865553786,954.1777610652942,954.856623845759,955.4477656954084,957.8937064246944,961.6180276297238,966.4227548752974,969.5084734634728,976.1980295046403,977.9090530905075,978.1210293702949,975.1823467224579,973.7479353465325,973.5583385198829,973.4263137008918,971.3544036705251,972.7674912300872,975.1146372251961,980.8798076897051,985.4325991565153,986.8498230853997,989.9276387313631,993.2466133806299,995.5708244876743,996.3075424810028,995.6102110506015,996.1356773139099,998.9279965477382,1001.2237113425506,1005.9695345801975,1011.7638548133889,1015.9772875695952,1023.0706842073711,1026.7710282680148,1031.1117556762736,1028.9890215954408,1029.1699601171554,1029.7783609428545,1034.3609743909808,1036.6404408164117,1041.2258901818798,1046.301497095013,1052.4275118417113,1057.1820082426157,1062.038554084339,1069.1804769728744,1075.1990982420252,1077.8781592954476,1075.1987277833439,1074.6150577604087,1075.3564412700184,1084.4943068299526,1090.8665515327323,1104.0307441035,1108.6737118216338,1117.9085978781102,1125.9151290987488,1142.2834465892029,1157.24006806593,1169.0575457016619,1178.6127115250333,1186.6536686777097,1192.461319868907,1195.5668528041665,1202.523158006607,1215.147036544005,1234.3738422972872,1259.844666823042,1286.2380201423434,1311.0921388151367,1330.8546498844912,1347.181757541683,1359.2349468631007,1365.0473602456148,1368.7265159103863,1373.1608958137592,1381.4164883319368,1388.4543751613521,1399.0480463768238,1412.5021884108621,1430.855895647746,1442.2165077370078,1444.750054455611,1445.9183144792437,1443.5926893472295,1457.9610494389592,1462.123678032284,1469.7980973707224,1467.223377600602,1471.910832698529,1482.405323791743,1485.0349750027292,1487.7461965555258,1487.4619444502493,1490.4926657768794,1481.0374675017174
